thread_id,doc_id,num,subnum,op,timestamp,fourchan_date,name,title,referencing_comment,comments,poster_country,nreplies,formatted,media_link
162148681,138477608,162159934,0,0,1519783114,2/27/18(Tue)20:58,Anonymous,NA,NA,What pre-Google ear search engines did you enjoy? I always like hotbot or dogpile if I was really looking for something.,US,NA,FALSE,https://i.4pcdn.org/pol/1519783114076.gif
166233467,142559531,166243331,0,0,1522590353,4/1/18(Sun)9:45,Anonymous,NA,"166242651
","Sadly, it’s also jewish owned. I’m not a full blown nasi yet, but even I can see this fucking bait and switch tactics. It’s a shame, I remember a time when people used other search engines, like askjeeves and hotbot. It was kinda cool that there were good options and such. Now it’s all Google, with a small splash of yahoo, and bing. That’s it, otherwise it’s shit. My guess is in a decade, perhaps more we will be gloating about how DuckDuckGo is crumbling, and glorifying the upcoming “Lillypad” engine.",US,NA,FALSE,https://i.4pcdn.org/pol/1517563244298.jpg
173439618,149760675,173446838,0,0,1527679586,5/30/18(Wed)7:26,Anonymous,NA,NA,"What browseR did we used to use before Jewgle came along?

I used Hotbot.",GB,NA,FALSE,NA
181553170,157874899,181564340,0,0,1533715072,8/8/18(Wed)3:57,Anonymous,NA,"181553501
","they didn't get there first. 
Before Google we had Alta Vista, Hotbot, Ask Jeaves, and a shit ton of other directories and search engines that tanked. Google started out as a university project funded with government grants. It was originally a shit-ton of consumer-grade internal PC hard drives sitting on shelves. It succeeded because while existing search engines were all subverted with porno spam, google still gave relevant results -- it was somehow immune. Youtube has really never had an equal. It has operated at a loss for most of its existence, and it would not surprise me if it still does. I'm sure it's a loss leader for Google.

Pornhub's job was to put regular subscription pay sites out of business by shamelessly stealing their content and saying, ""whatcha gonna do about it? sue me? hahahahha, no judge will take your side, pervert!"" They 100% destroyed affiliate marketing for adult paysites.",US,NA,FALSE,NA
183971209,160290078,183980482,0,0,1535601757,8/30/18(Thu)0:02,Anonymous,NA,"183980260
",">hotbot
>netscape
>limewire",CA,NA,FALSE,NA
199293496,175589697,199297109,0,0,1547089200,1/9/19(Wed)22:00,Anonymous,NA,"199293496
",I really miss the early days of the web when amazon only sold books and you would go onto hotbot.com to search for pictures of Jenny McCarthy and petmeds.com to order ketamine for your cat except it wasn’t really for your cat,JP,NA,FALSE,NA
199476014,175786191,199493786,0,0,1547247509,1/11/19(Fri)17:58,Anonymous,NA,NA,"1993, playing online on Arctic an early text mmo. Blew my mind. I was always an old bbs guy, but this multiple user online game was Earth shattering to me at the time.

I miss hotbot, and gabocorp.",US,NA,FALSE,NA
200706582,176999956,200708642,0,0,1548203072,1/22/19(Tue)19:24,Anonymous,NA,"200708516
",Hotbot or gtfo,CA,NA,FALSE,NA
219695165,195948602,219701251,0,0,1563308810,7/16/19(Tue)16:26,Anonymous,NA,"219696757
","Hotbot, nigger",US,NA,FALSE,NA
221951665,198197762,221952016,0,0,1565044022,8/5/19(Mon)18:27,Anonymous,NA,"221951665
",lycos hotbot,AU,NA,FALSE,NA
227130112,203372900,227130575,0,0,1568940667,9/19/19(Thu)20:51,Anonymous,NA,NA,"Holy fucking blast from the past batman, jeez.

You're making me feel elderly. I got that when I was a teenager. That was what, 20 or 30 years ago now? Sheesh.

Did they ask you a question on how to properly use your Tech-2 scanner to test chips fo bad mosfets on the DIMM module and how to bring up the chip engineering diagram through hotbot search engine? 

*deep breath*

hahahahahhahaha. idiot.",US,NA,FALSE,NA
234550629,210788113,234551649,0,0,1574913400,11/27/19(Wed)22:56,Anonymous,NA,"234550761
","HotBot, too",US,NA,FALSE,NA
235067622,211320045,235083962,0,0,1575409670,12/3/19(Tue)16:47,Anonymous,NA,"235067622
","I was Being because I am a MAN

Old school searching with proper operators and modifiers was way fucking better once you learned how to craft a query. Now Google straight up ignores commands it once accepted.

I used Excite back in the day and way back dogpile, hotbot, altavista. Yahoo got really good for awhile as Google began rising. I will say I miss the chatrooms that were once so common on sites likenyahoo and excite. Good shit all gone for normietech now",US,NA,FALSE,NA
239995894,216237537,240005534,0,0,1579363146,1/18/20(Sat)10:59,Anonymous,NA,"239996890
",hotbot was the best,US,NA,FALSE,NA
240596716,216842573,240611305,0,0,1579823204,1/23/20(Thu)18:46,Anonymous,NA,"240608138
","
They didn't return nearly as many pages, but we already had Webcrawler, HotBot, and AltaVista before Google arrived on the scene in 1998.

I remember being very impressed by how many pages HotBot could find for the same search terms compared to Webcrawler.",CA,NA,FALSE,NA
241926662,218175003,241944994,0,0,1580594713,2/1/20(Sat)17:05,Anonymous,NA,NA,"If you are going to do the ""google your own name"" shit.
run it through at least the following
duckduckgo
yippy
bing
google
yahoo
metacrawler
webcrawler
hotbot
startpage
ecosia
ask
yandex
lycos
baidu
altavista
swisscows
aol
excite
blekko
exalead
waybackmachine
metager

click through every single result, even if it looks like nothing to do with you.

That is just the beginning. Now do it for all connections you found to your name. rinse repeat. then try things backwards, with weird spaces, birth date numbers etc.

It should take you a minimum of a week of 12 hour days to get half way done.",US,NA,FALSE,NA
243574253,219803597,243575052,0,0,1581574480,2/13/20(Thu)1:14,Anonymous,NA,"243574860
",">I want to know why communists hate Israel
Look it up on Excite or Hotbot, my rabbi.",US,NA,FALSE,https://i.4pcdn.org/pol/1509098291245.jpg
246257626,222485719,246259661,0,0,1583203837,3/2/20(Mon)21:50,Anonymous,NA,"246257626
","It was basically the wild west. Nothing had been centralized, you had to dig harder when using search engines and you would use at least 2-3 search engines instead of just Google. Such as Lycos, Yahoo, HotBot, Altavista, Ask Jeeves. 

You could download pirated games directly from websites (like happyhippo.com) without worry and up until about 1999 those sites were immune from prosecution because the feds couldn't understand much about the internet back then. 

The web felt a lot bigger and wider than it does today because every website was self hosted and not uniform in any way. 

People would join small but bustling web forums in the early 00's for just about every type of subject matter.

Cable internet existed in the 90's, and if like me you were fortunate to have it, you were invincible. Still, even 56k and even 36k modems were tolerable. It was slow, but tolerable. 

If you wanted to download a program, you would use a program like getright which would resume a download where it left off in case you got disconnected. 

Thats about all I can say for now because of the text limit.",CA,NA,FALSE,NA
248157354,224409059,248184735,0,0,1584251331,3/15/20(Sun)1:48,Anonymous,NA,"248182858
",">>>Avoid google....
CAN you/we even avoid google at this point honestly? There really isn't no competition, Bing? I've never liked it. Duckduckgo? Not reliable enough. Never tried Yandex desu, and I also never realized how many search engines are out there

Google
Bing
Yahoo
DuckDuckGo
Dogpile
Yandex
AOL
Baidu
Ixquick
Yippy
Lycos
Gigablast
Wolfram Alpha
HotBot
WebCrawler
Naver
AlltheWeb
AltaVista
MetaCrawler
blekko
Ecosia
Exalead
Yahoo! Search
Mojeek",US,NA,FALSE,NA
253578976,229807072,253588067,0,0,1586969331,4/15/20(Wed)12:48,Anonymous,NA,"253587587
",">>Didn't use HotBot or AltaVista
This new.",US,NA,FALSE,NA
258344843,234587489,258374416,0,0,1590149659,5/22/20(Fri)8:14,Anonymous,NA,"258350805
",I was a Dogpile and Hotbot kind of guy.,NA,NA,FALSE,NA
265513030,241748405,265542690,0,0,1593478035,6/29/20(Mon)20:47,Anonymous,NA,"265513030
","i used hotbot before it was murdered for showing actual results
>HotBot was the 19th most visited website based on web traffic as of 1998.",US,NA,FALSE,NA
266847599,243062476,266856787,0,0,1594162802,7/7/20(Tue)19:00,Anonymous,NA,"266855700
",">based
uhh ashes to ashes they all got eggs
hotbot zone though very peculiar
>very peculiar indeed
>>post to place with some pictures
boomer goes the yeet",US,NA,FALSE,NA
281051161,257260167,281066522,0,0,1601945455,10/5/20(Mon)20:50,Anonymous,NA,"281066120
","I still remember the days of having my whole family banned from AOL because I was reported for posting ""NIGGERS"" in all caps in AOL chat rooms. That was a fun day.
Lycos? Hotbot? NetZero?",US,NA,FALSE,https://i.4pcdn.org/pol/1443255039317.jpg
281051161,257261057,281067426,0,0,1601945758,10/5/20(Mon)20:55,Anonymous,NA,"281066882
","I remember using hotbot 

think its a vpn service now",GB,NA,FALSE,NA
283613327,259807040,283615380,0,0,1603159491,10/19/20(Mon)22:04,Anonymous,NA,"283613504
","what 
>body of work
???
camwhore?
I do miss some of those old search engines though
hotbot and netscape",US,NA,FALSE,NA
298785899,274823512,298792286,0,0,1609086623,12/27/20(Sun)11:30,Anonymous,NA,"298791827
","Everyone had a Geocities page. I remember most warez sites would host shit on the free hosts. Lycos, hotbot, Geocities (now neocities ...which gives some nostalgia) but yes the internet was consolidated and moved from hobbyist males doing things for fun and to share knowledge with a few women here and there to now being owned by movie and music industry and governments who tell you what you can see and do online. 
I remember when altavista was the best search engine going around.",AU,NA,FALSE,NA
300139597,276173837,300144359,0,0,1609800457,1/4/21(Mon)17:47,Anonymous,NA,"300139597
","Magellan, Lycos, Webcrawler or HotBot",GB,NA,FALSE,NA
308996633,285178913,309005810,0,0,1613853242,2/20/21(Sat)15:34,Anonymous,NA,"309004422
","People definitely moved to google then. Moving from Lycos, hotbot, altavista was easy and actually refreshing.",AU,NA,FALSE,https://i.4pcdn.org/pol/1609633834515.jpg
309603526,285795840,309623578,0,0,1614223645,2/24/21(Wed)22:27,Anonymous,NA,"309603526
",">the matrix
>columbine
>mp3s
>altavista, excite, and hotbot
>DSL modems
>4.6L mustang cobra
Life was good",US,NA,FALSE,NA
327658372,303821090,327672948,0,0,1624763928,6/26/21(Sat)23:18,Anonymous,NA,NA,"if HotBot wasn't your goto search engine, you cant post here.",US,NA,FALSE,NA
330359706,306508201,330362394,0,0,1626530574,7/17/21(Sat)10:02,Anonymous,NA,"330360699
","Lycos?
Hotbot?",US,NA,FALSE,https://i.4pcdn.org/pol/1593650999580.jpg
330502216,306676249,330530526,0,0,1626638717,7/18/21(Sun)16:05,Anonymous,NA,"330522419
",">How did you hear about us?
>hotbot

Oh gosh, that takes me back.",US,NA,FALSE,NA
336071772,312223326,336080510,0,0,1629919752,8/25/21(Wed)15:29,Anonymous,NA,"336078499
","T. Taken too soon, he was too good for this cruel world. Preferred him to Hotbot and AltaVista",JP,NA,FALSE,NA
336538674,312682977,336540514,0,0,1630162292,8/28/21(Sat)10:51,Anonymous,NA,"336540244
","Yeah if your idea of fun was spending half an hour on dial up jumping between Altavista, Hotbot and Yahoo.",DE,NA,FALSE,NA
342139067,318290010,342150747,0,0,1633396670,10/4/21(Mon)21:17,Anonymous,NA,"342149219
",Dude wtf i cant use lycos or hotbot,US,NA,FALSE,NA
345241238,321382925,345245895,0,0,1635505209,10/29/21(Fri)7:00,Anonymous,NA,"345244976
","in the 90s you had to:
>have a clue
>know enough about computers to build your own or buy one from an expensive specialty shop
>get a modem
>get an ISP 
>find a place on the internet with likeminded individuals you share common interests with (protip... EVERYONE on the internet at this time had common interests with you because you were all nerds) 
Destruction of the internet:
>invention of the smart phone
>lack of major corporations, companies wanting to get on board early on and writing it off as a nerd fag thing only to come back late but with a vengeance that they needed control of this
>big tech basically taking over 
back in the day you had altavista, lycos, hotbot, geocities, you could search forever and everything was free and GOOD and everyone wanted to help each other. Fast forward to today and no one writes a website to just give free information, they'll also threaten that if they dont get X amount of money by Y date they'll nuke all their information and never come back. 
Women on the internet were the biggest mistake. For all the talk about how they are big on womens rights, why is it that every single time a woman gets involved in something she's always trying to sell her cunt somehow? If you were all about womens rights and women being respected, put your dirty cunt away. 
Destruction of online gaming. Who chats to random strangers now in games? no one.... but back then, EVERYONE DID.... the best part of games was talking shit about everyone and abusing the fuck out of people.....",AU,NA,FALSE,NA
352539046,328675876,352544181,0,0,1639767613,12/17/21(Fri)14:00,Anonymous,NA,"352539046
","Bitch, I birthed the internet. 
I watched a local BBS with 8 lines merge with another one county over.
I watched that BBS link get picked up by Compuserve.
I watched Compuserve merge with AoL.
I watched 2400-9600-14400-28000 happen.

I watched gopher turn into hotbot, lycos, and askjeeves. 
I watched newsgroups blossom into HTTP forums like whirlpool, then evolve into Fark.

I watched the birth of 4chan.

Motherfucker I WAS THERE for the birth of the internet. 
You can fuck off my lawn, I won't miss shit.",US,NA,FALSE,NA
352753500,328885991,352754448,0,0,1639904083,12/19/21(Sun)3:54,Anonymous,NA,"352754235
","Maybe I didn't pay attention to stupid shit that Google or Excel could solve. Granted, in 1998-2002, I was using Lycos and Hotbot before gradually transitioning to Google. Either way, seems like wasted effort except for me getting the answer wrong means we nuke the commies. Which is always a win.",US,NA,FALSE,NA
355927767,332082477,355953124,0,0,1641895332,1/11/22(Tue)5:02,Anonymous,NA,"355929191
","Quant is decent, though not nearly as good as hotbot or encrypted.google.com before they shut it down.",SE,NA,FALSE,NA
355927767,332082597,355953253,0,0,1641895465,1/11/22(Tue)5:04,Anonymous,NA,"355953124
",It's Qwant and HotBot is paid service.,SI,NA,FALSE,NA
360670487,336803282,360677195,0,0,1644593156,2/11/22(Fri)10:25,Anonymous,NA,"360673049
",google didn't even exist until 1998 and it was just an aggregator that ran off of Yahoo and hotbot when it launched. Google didn't become good until the 2000s you stupid millenial faggot,US,NA,FALSE,NA
367101324,343226316,367103795,0,0,1647250429,3/14/22(Mon)5:33,Anonymous,NA,"367102964
",">Lycos
>not HotBot
ngmi",AU,NA,FALSE,NA
373021035,349145315,373025742,0,0,1650051650,4/15/22(Fri)15:40,Anonymous,NA,"373024787
",">Can't find somethign without Google
Kek, these kids today
When I was your age we didn't have Google, we hat HotBot and Altavista",US,NA,FALSE,NA
373264286,349426677,373307218,0,0,1650209866,4/17/22(Sun)11:37,Anonymous,NA,"373268623
",I used to use HotBot,US,NA,FALSE,NA
373348126,349469032,373349584,0,0,1650228312,4/17/22(Sun)16:45,Anonymous,NA,"373348838
","How come there are less search engines now than there were 20 years ago? I remember when Google came out in 98 we had a shit load of alternatives... In the UK we were all using Altavista, Lycos, Yahoo, Hotbot... There were tonnes of the things I can't remember half the names. I realise some would be using Yahoo's back end but I don't think that was the case with all of them. Now it seems that all we have are Google and Bing. Hearing new names in this thread and I'm gonna hit them all up, good work Anon.",GB,NA,FALSE,https://i.4pcdn.org/pol/1560340405107.jpg
